Price,Close,High,Low,Open,Volume
Ticker,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS
Date,,,,,
2021-06-04,20.55583381652832,20.772667499595876,20.339000133460765,20.425732283240013,21328589
2021-06-07,21.42316436767578,21.553264221263003,20.729295724694936,20.816029511856215,42832019
2021-06-08,21.466533660888672,21.683367334230983,21.16296618734751,21.640001261286375,25856634
2021-06-09,21.076234817504883,21.640003756652284,20.989502661614356,21.553269946451927,28032813
2021-06-10,21.249698638916016,21.42316622830445,21.07623104952758,21.249698638916016,17127778
2021-06-11,21.20633316040039,21.466532897433325,21.11959936328622,21.336433028916858,15835535
2021-06-14,21.42316436767578,21.509896500527667,20.989497086178776,21.42316436767578,18111116
2021-06-15,21.856840133666992,22.203773762677095,21.509904850346853,21.68337249200692,54064001
2021-06-16,21.640003204345703,22.117036666807838,21.55326939635901,21.94356905083445,27411596
2021-06-17,21.42316436767578,21.90019771559873,21.293062859779162,21.596630287688946,24326370
2021-06-18,21.293066024780273,21.85683489797249,20.989500206057862,21.68336729786571,78058672
2021-06-21,21.596635818481445,21.640003550323044,21.076234616550966,21.249702235297732,14319848
2021-06-22,21.640003204345703,21.94356905083445,21.596635473197463,21.856836897157546,19440926
2021-06-23,21.553268432617188,21.77010211573344,21.423168553609383,21.77010211573344,13104410
2021-06-24,21.42316436767578,21.683364074850225,21.379796646940445,21.639998008424282,8410959
2021-06-25,21.42316436767578,21.553264221263003,21.3364305805145,21.42316436767578,8120462
2021-06-28,21.466533660888672,21.770101134429833,21.423167587944068,21.683367334230983,14044388
2021-06-29,21.94356918334961,22.941005499755335,21.423169640906377,21.59663560361752,100006129
2021-06-30,21.553268432617188,22.07366960295813,21.33643474950094,22.030301873749053,34846415
2021-07-01,21.032867431640625,21.683368486227447,20.98950135639206,21.640002410978884,23822346
2021-07-02,21.119604110717773,21.33643782509001,21.032870294106885,21.206337927328658,14428073
2021-07-05,21.119604110717773,21.379803906240472,21.032870294106885,21.249704008479124,20315538
2021-07-06,20.85940170288086,21.2497030325496,20.599201919308285,21.119603140763314,17324102
2021-07-07,20.642566680908203,21.119601792756573,20.512466797425837,20.68593441160884,16098633
2021-07-08,20.642566680908203,20.989501909274207,20.555834528126475,20.68593441160884,14740358
2021-07-09,20.55583381652832,20.729299770396537,20.512466087328978,20.68593369550691,8652360
2021-07-12,20.68593406677246,20.81603394808605,20.51246645548118,20.772667872418104,13596595
2021-07-13,20.55583381652832,20.859399649375128,20.55583381652832,20.772667499595876,13753544
2021-07-14,20.38236427307129,20.685931731404477,20.338998202299216,20.642564006322843,15287631
2021-07-15,20.122169494628906,20.469103109161825,20.122169494628906,20.425735373401483,13068468
2021-07-16,20.208898544311523,20.425732226779715,20.16553246954177,20.252266273390987,16212009
2021-07-19,20.252267837524414,20.339001648072305,20.07880021642864,20.165534026976527,9181862
2021-07-20,20.16553497314453,20.33900260237942,20.122168892990768,20.252268787761974,7502994
2021-07-22,20.425731658935547,20.51246546037353,20.208897982495426,20.29563178393341,9446372
2021-07-23,20.208898544311523,20.46909995585918,20.16553246954177,20.46909995585918,6701681
2021-07-26,20.16553497314453,20.295634867915737,20.122168892990768,20.16553497314453,7567068
2021-07-27,20.035432815551758,20.252266500450997,19.948699010730113,20.165532695629356,8964578
2021-07-28,19.948698043823242,20.035431844440925,19.81859817005154,19.992064116977257,8776723
2021-07-29,19.818601608276367,20.03543532028309,19.818601608276367,19.948701504618413,6718597
2021-07-30,19.948698043823242,20.122165645058608,19.81859817005154,19.905331970669224,7024120
2021-08-02,20.208898544311523,20.642565909247907,20.035432590922795,20.07879866569255,18872464
2021-08-03,20.425731658935547,20.59919926181151,20.165531908931268,20.25226571036925,11062324
2021-08-04,20.469099044799805,20.555832844788586,20.12216549915431,20.512465117639376,15813294
2021-08-05,20.51246452331543,20.642564392374297,20.12216491613882,20.469098451732336,10469724
2021-08-06,20.425731658935547,20.469099386809372,20.208897982495426,20.38236558537139,8223906
2021-08-09,20.425731658935547,20.51246546037353,20.25226571036925,20.425731658935547,7670837
2021-08-10,19.992067337036133,20.425734755664337,19.94870125689728,20.425734755664337,7343285
2021-08-11,19.992067337036133,20.122168886072526,19.775233627722034,19.992067337036133,8655301
2021-08-12,20.772666931152344,20.902766806570757,19.992064370022536,20.078798171738033,13674855
2021-08-13,20.642566680908203,20.946134178573573,20.555834528126475,20.816034295091207,9734894
2021-08-16,20.599201202392578,21.03286859612716,20.512467392783698,21.03286859612716,9160653
2021-08-17,20.252267837524414,20.59920142540613,20.165534026976527,20.59920142540613,7973831
2021-08-18,20.339000701904297,20.72930034974834,20.03543320626353,20.252266895391255,7908641
2021-08-20,19.948698043823242,20.252265518830306,19.905331970669224,20.208897791366642,9048947
2021-08-23,19.73186492919922,20.208898364664773,19.55839732304282,20.07879848720232,9143940
2021-08-24,19.905330657958984,19.992062798547234,19.601763202971487,19.601763202971487,8233304
2021-08-25,19.992067337036133,20.165534966211382,19.94870125689728,19.94870125689728,3960870
2021-08-26,19.861967086791992,20.122168525897408,19.818601007429365,20.03543471286227,4388277
2021-08-27,19.818601608276367,19.948701504618413,19.73186779261169,19.818601608276367,6665003
2021-08-30,19.948698043823242,20.07879791759494,19.86196424320556,19.86196424320556,6514245
2021-08-31,19.905330657958984,20.25226418324061,19.818596863061195,19.94869672825311,12755814
2021-09-01,19.992067337036133,20.078801151623757,19.905335176758427,19.992067337036133,5746286
2021-09-02,19.948698043823242,20.07879791759494,19.905331970669224,20.035431844440925,4622547
2021-09-03,19.992067337036133,20.078801151623757,19.94870125689728,19.94870125689728,4485349
2021-09-06,19.992067337036133,20.078801151623757,19.94870125689728,20.035435071484905,3775722
2021-09-07,19.948698043823242,20.07879791759494,19.905331970669224,20.035431844440925,5302631
2021-09-08,19.948698043823242,20.07879791759494,19.948698043823242,19.992064116977257,3914433
2021-09-09,19.992067337036133,20.035435071484905,19.94870125689728,19.992067337036133,3847580
2021-09-13,19.905330657958984,20.078796593445027,19.86196293335532,20.0354305231509,8635952
2021-09-14,19.905330657958984,20.0354305231509,19.86196293335532,20.0354305231509,11404677
2021-09-15,19.818601608276367,19.948701504618413,19.77523387328906,19.905335423941043,17256868
2021-09-16,19.775230407714844,19.905331935566764,19.68849826155976,19.861964208179575,22286215
2021-09-17,19.775230407714844,19.905331935566764,19.68849826155976,19.861964208179575,24880477
2021-09-20,19.645132064819336,19.861965755720895,19.601765988362935,19.731865872041915,10239638
2021-09-21,19.42829704284668,19.73186452017281,19.384930969361374,19.688498446687504,10140120
2021-09-22,19.384931564331055,19.601765247032052,19.34156383520503,19.471665368273396,9723023
2021-09-23,19.42829704284668,19.515030844126954,19.384930969361374,19.47166477064165,8459264
2021-09-24,19.341564178466797,19.55839786501602,19.29819810288085,19.471665713844125,10388205
2021-09-27,19.471664428710938,19.515030501434715,19.384930628953747,19.428296701677525,8668665
2021-09-28,19.384931564331055,19.51503144308971,19.34156383520503,19.42829763914737,11350575
2021-09-29,19.645132064819336,19.861965755720895,19.384932297461376,19.515032181140356,22206444
2021-09-30,19.818601608276367,19.992067585295782,19.68850171193432,19.861967688953737,14638191
2021-10-01,20.729297637939453,20.81603143310597,19.731863129298368,19.818596924464885,35110359
2021-10-04,20.68593406677246,21.29306739767246,20.64256633679477,20.98950155937733,28542026
2021-10-05,20.469099044799805,20.772666517605725,20.425731317650595,20.642564990467733,13352924
2021-10-06,20.51246452331543,20.9894995822774,20.425730725839653,20.469098451732336,40508684
2021-10-07,20.425731658935547,20.72929913681365,20.38236558537139,20.685933063249493,9134428
2021-10-08,20.469099044799805,20.642564990467733,20.425731317650595,20.512465117639376,7914906
2021-10-11,20.425731658935547,20.642565335375668,20.425731658935547,20.59919926181151,7353291
2021-10-12,20.339000701904297,20.512466660620618,20.295632971492893,20.425732854107576,8386488
2021-10-13,20.51246452331543,20.902765784801623,20.295630856780786,20.38236465425656,13948613
2021-10-14,20.469099044799805,20.685932717616943,20.469099044799805,20.555832844788586,12702200
2021-10-18,21.119604110717773,21.46653772285136,20.555836784211948,20.64256894651288,43875005
2021-10-19,20.68593406677246,21.33643512765015,20.51246645548118,21.20633524633656,23602125
2021-10-20,20.425731658935547,20.772666864687473,20.29563178393341,20.72929913681365,12927201
2021-10-21,20.989501953125,21.119601836879166,20.469100763798554,20.512466840280016,25331808
2021-10-22,22.377235412597656,22.680802899506595,20.946133436380897,21.16296711927161,115092468
2021-10-25,21.640003204345703,22.897637630068512,21.336435703547167,22.72417166840491,53319421
2021-10-26,21.596635818481445,22.030303211038543,21.336436044671114,21.68336962785483,24445799
2021-10-27,21.553268432617188,21.94356806964061,21.50990070340811,21.683368311624996,18162921
2021-10-28,20.946130752563477,21.63999944149453,20.859396959658408,21.553265648589463,17364266
2021-10-29,20.989501953125,21.119601836879166,20.16553326549898,20.685934454825425,16105471
2021-11-01,21.336435317993164,21.943568654309416,21.249701511573768,21.336435317993164,22482750
2021-11-02,21.293066024780273,21.553267424940444,21.20633387903652,21.50989969775893,12204586
2021-11-03,21.726734161376953,21.856835693346277,21.293066799638414,21.423168331607734,19662155
2021-11-04,21.94356918334961,22.117036800370553,21.856837029148938,21.94356918334961,9910868
2021-11-08,22.030302047729492,22.24713573255815,21.726734558107427,22.1170358525229,22364054
2021-11-09,22.420602798461914,22.550702675342336,21.986935439320714,22.290502921581492,27949534
2021-11-10,22.1702938079834,22.572578059398836,22.08089882331333,22.483181369628735,18408557
2021-11-11,21.946800231933594,22.17029107627141,21.946800231933594,22.125593589443778,9087058
2021-11-12,21.812705993652344,22.0361968372453,21.633914341837873,21.946800158788154,9367045
2021-11-15,21.723312377929688,22.125596635154334,21.63391739196871,22.080899142173845,7472234
2021-11-16,21.678611755371094,21.81270592005446,21.633914268843245,21.81270592005446,4493317
2021-11-17,21.455121994018555,21.678612848122917,21.410424505237643,21.589216165461192,7206748
2021-11-18,21.052839279174805,21.499821019327985,21.052839279174805,21.410426035377366,12290674
2021-11-22,21.231632232666016,21.455123098273027,20.874047188714798,21.008141367059007,15144944
2021-11-23,21.321029663085938,21.45512384610408,21.00814209931024,21.276330465346526,7176938
2021-11-24,21.231632232666016,21.455123098273027,21.18693474158461,21.41042560719162,5884980
2021-11-25,21.186933517456055,21.276328494453846,21.052837641759584,21.231631005954952,5125837
2021-11-26,20.874048233032227,21.186935801555634,20.829349034614555,21.008142418085097,7209870
2021-11-29,20.695253372192383,21.36572595469386,20.292970845751466,20.695253372192383,26736896
2021-11-30,20.784650802612305,21.09753836001572,20.695254114054183,20.695254114054183,4271236
2021-12-01,20.695253372192383,20.963443428252944,20.650555882065596,20.91874423302621,5898569
2021-12-02,20.784650802612305,20.874047491170423,20.65055662232513,20.874047491170423,4187212
2021-12-03,20.918745040893555,21.231632599164403,20.739953368381656,20.739953368381656,5631044
2021-12-06,20.829347610473633,21.05283847198129,20.739952629950537,21.00814098171974,5983533
2021-12-07,20.739952087402344,21.097537115440332,20.650555404117867,21.00814043215586,6328241
2021-12-08,20.918745040893555,21.008141729699513,20.784650860234624,20.874047549040583,4939244
2021-12-09,21.097537994384766,21.276329663302445,20.87404712941268,21.05283879833036,5503212
2021-12-10,21.186933517456055,21.276328494453846,21.052837641759584,21.097536835358373,5319317
2021-12-13,21.097537994384766,21.365726350311274,21.05283879833036,21.365726350311274,4212726
2021-12-14,20.963441848754883,21.142233500890853,20.918742656896026,20.918742656896026,4350221
2021-12-15,20.829347610473633,21.05283847198129,20.739952629950537,20.963443491458193,4861713
2021-12-16,20.605859756469727,20.963446551153098,20.382368862342723,20.874049852482255,9157304
2021-12-17,20.38236427307129,20.650554308698435,20.29296929962873,20.650554308698435,10293500
2021-12-20,20.114177703857422,20.337668567233617,20.06948021322217,20.337668567233617,7969017
2021-12-21,20.114177703857422,20.337668567233617,20.06948021322217,20.158875194492673,7246168
2021-12-22,20.20357322692871,20.29296990815182,20.02477986448249,20.20357322692871,7072820
2021-12-23,20.471763610839844,20.605857793521974,20.248272738002946,20.29297193563035,8518409
2021-12-24,20.15887451171875,20.42706456174666,20.069479533476024,20.42706456174666,6593200
2021-12-27,20.20357322692871,20.29296990815182,20.06947905764398,20.20357322692871,4025184
2021-12-28,20.38236427307129,20.47176095161367,20.158873429265245,20.203572621086348,4058607
2021-12-29,20.427066802978516,20.605858484180676,20.382367603852902,20.427066802978516,3573893
2021-12-30,20.38236427307129,20.516460143434774,20.33766678635001,20.47176095161367,2701320
2021-12-31,20.427066802978516,20.56116099015516,20.382367603852902,20.47176429700403,3542826
2022-01-03,20.605859756469727,20.65055895835525,20.471765561013566,20.51646476289909,6385594
2022-01-04,20.605859756469727,20.739955657026094,20.51646476289909,20.65055895835525,6402243
2022-01-05,20.427066802978516,20.65055768330629,20.292972615801872,20.605858484180676,7127303
2022-01-06,20.427066802978516,20.516463496129646,20.292972615801872,20.382367603852902,7417986
2022-01-07,20.516460418701172,20.60585539334313,20.471761226280346,20.561157906022153,5352715
2022-01-10,20.516460418701172,20.60585539334313,20.471761226280346,20.60585539334313,8226337
2022-01-11,20.516460418701172,20.73995126550576,20.42706373895937,20.516460418701172,11344815
2022-01-12,20.605859756469727,20.69525645514057,20.51646476289909,20.69525645514057,7981078
2022-01-13,20.5611572265625,20.650553903350122,20.516459740718584,20.650553903350122,6196111
2022-01-14,21.186933517456055,21.231631005954952,20.47176176577448,20.561158447872163,16831189
2022-01-17,21.499820709228516,21.678614084750997,21.276329842375414,21.410425726567272,16579585
2022-01-18,21.186933517456055,21.768009393441158,21.142234323857267,21.678612711343476,7441045
2022-01-19,21.052839279174805,21.231632657276087,21.008141787199495,21.142235968225446,5504174
2022-01-20,21.052839279174805,21.231632657276087,21.008141787199495,21.052839279174805,5622661
2022-01-21,20.829347610473633,21.32102852885045,20.784650120212085,21.00814098171974,8028725
2022-01-24,20.427066802978516,21.008142750810705,20.337670109827386,20.874048563634062,12317944
2022-01-25,20.5611572265625,20.650553903350122,20.114175547724187,20.38236387298726,6995265
2022-01-27,20.516460418701172,20.695252073084937,20.382364546538543,20.561157906022153,7169492
2022-01-28,20.605859756469727,20.82935065059673,20.56116225968441,20.605859756469727,5703163
2022-01-31,20.874048233032227,20.918745726349826,20.695254849561685,20.918745726349826,6102682
2022-02-01,20.695253372192383,21.09753760373325,20.60585668683886,20.963443428252944,10345830
2022-02-02,20.784650802612305,20.91874498289948,20.695254114054183,20.784650802612305,5780813
2022-02-03,20.739952087402344,20.8740462597791,20.69525289321015,20.784649576494626,4151889
2022-02-04,20.605859756469727,20.82935065059673,20.56116225968441,20.739955657026094,5329628
2022-02-07,20.605859756469727,20.69525645514057,20.56116225968441,20.65055895835525,5132340
2022-02-08,20.5611572265625,20.695251389194038,20.47176054977488,20.650553903350122,5051898
2022-02-09,20.605859756469727,20.69525645514057,20.56116225968441,20.605859756469727,3686570
2022-02-10,20.695253372192383,21.00814091837973,20.60585668683886,20.695253372192383,9814830
2022-02-11,20.516460418701172,20.73995126550576,20.471761226280346,20.695252073084937,7856571
2022-02-14,19.756595611572266,20.427068301749376,19.667198911861938,20.3823690993441,11887542
2022-02-15,20.114177703857422,20.158875194492673,19.75659266347551,19.9800835268517,6329315
2022-02-16,20.15887451171875,20.29297038928266,20.069479533476024,20.203573705940023,5154180
2022-02-17,20.06947898864746,20.248270645379144,20.024779795639642,20.248270645379144,2990546
2022-02-18,19.89068603515625,20.06947940065829,19.84598854633069,20.06947940065829,3970610
2022-02-21,19.711891174316406,19.845987040820415,19.667193688881582,19.756590364851,5325454
2022-02-22,19.443706512451172,19.57780069910323,19.354309819649767,19.488404006301828,7967669
2022-02-23,19.667194366455078,19.756591045504386,19.443703521381725,19.443703521381725,13657093
2022-02-24,18.773235321044922,19.354311311390553,18.683838621353235,19.354311311390553,15562873
2022-02-25,19.220212936401367,19.35430710424001,18.90732540804463,18.90732540804463,6627144
2022-02-28,19.30961036682129,19.354307856137343,18.9520253369931,19.130816999357233,3719485
2022-03-02,19.399005889892578,19.53310005491768,19.264910019767658,19.53310005491768,4596433
2022-03-03,19.443706512451172,19.533103205252576,19.354309819649767,19.488404006301828,4153853
2022-03-04,19.264911651611328,19.399007533094903,19.17551667075556,19.399007533094903,4796578
2022-03-07,18.9520263671875,19.17551723611613,18.862629678596047,19.17551723611613,5512286
2022-03-08,19.264911651611328,19.48840251395067,18.817929926932642,18.907326612888372,8292033
2022-03-09,19.35430908203125,19.443705771425627,19.264912392636873,19.35430908203125,4997588
2022-03-10,19.4884033203125,19.622499207344493,19.39900833575788,19.57780000996715,5835297
2022-03-11,19.35430908203125,19.667196642361553,19.309611589884074,19.443705771425627,10641873
2022-03-14,19.756595611572266,19.801293108877317,19.35431131542591,19.533104714846562,7375394
2022-03-15,19.80129051208496,20.069480576044803,19.711893824098347,19.93538469151488,6846313
2022-03-16,19.89068603515625,19.98008271790727,19.756591863579672,19.89068603515625,4423308
2022-03-17,20.427066802978516,20.73995437645742,19.756594161995196,20.0694817354741,15192734
2022-03-21,20.248271942138672,20.650556179473206,20.20357445136816,20.605856983602713,6083898
2022-03-22,19.980083465576172,20.337668504861433,19.845989288981695,20.24827181876513,7366442
2022-03-23,19.980083465576172,20.203574328266956,19.890686779479864,19.980083465576172,6972424
2022-03-24,19.93538475036621,20.069480635291995,19.89068725879095,19.980083947041475,4405621
2022-03-25,19.756595611572266,20.02478400560302,19.71189640916699,19.98008650829797,5570071
2022-03-28,19.4884033203125,19.890687571208414,19.44370582803519,19.756593389276453,7159635
2022-03-29,19.264911651611328,19.577799199906398,19.264911651611328,19.533101709478515,6497792
2022-03-30,19.220212936401367,19.443703784499057,19.17551544882177,19.35430710424001,6814486
2022-03-31,19.17551612854004,19.399006984559854,19.130816934276126,19.26491110686803,8040582
2022-04-01,19.220212936401367,19.309609616660413,19.086118768562724,19.13081625614232,10607411
2022-04-04,19.35430908203125,19.533102460820004,19.264912392636873,19.309611589884074,13261803
2022-04-05,19.80129051208496,19.93538469151488,19.35430877725189,19.35430877725189,8377562
2022-04-06,19.756595611572266,19.935387305892693,19.667198911861938,19.71189640916699,6691801
2022-04-07,19.93538475036621,19.980083947041475,19.80129057054043,19.845989767215695,6164467
2022-04-08,20.114177703857422,20.203574390227896,19.9800835268517,20.02478101748695,5812243
2022-04-11,20.114177703857422,20.248271880863143,20.02478101748695,20.203574390227896,5636321
2022-04-12,19.89068603515625,20.06947940065829,19.756591863579672,20.024780206732828,5415858
2022-04-13,19.89068603515625,20.024780206732828,19.80128935240523,19.89068603515625,4063739
2022-04-18,19.667194366455078,19.93538269850317,19.57779768740577,19.89068521152843,4439796
2022-04-19,19.667194366455078,20.024779377552477,19.57779768740577,19.756591045504386,8634544
2022-04-20,19.667194366455078,19.84598772455369,19.622496879480337,19.711891853429815,4610776
2022-04-21,19.711891174316406,19.89068452625524,19.711891174316406,19.756590364851,5046345
2022-04-22,20.0247802734375,20.248271128509572,19.622497757367718,19.66719524634217,13593912
2022-04-25,19.93538475036621,20.069480635291995,19.80129057054043,20.02478143861673,6980246
2022-04-26,19.93538475036621,20.02478143861673,19.89068725879095,19.93538475036621,4007088
2022-04-27,19.980083465576172,20.02478095607434,19.801290093383557,19.845989288981695,6440370
2022-04-28,20.0247802734375,20.11417695648631,19.84598861243979,20.069479467511858,5196942
2022-04-29,19.93538475036621,20.248272306693035,19.845989767215695,20.02478143861673,5980303
2022-05-02,19.89068603515625,19.93538352398181,19.80128935240523,19.89068603515625,5574697
2022-05-04,19.667194366455078,19.980081890577736,19.667194366455078,19.89068521152843,5020823
2022-05-05,19.711891174316406,19.845987040820415,19.667193688881582,19.756590364851,4973251
2022-05-06,19.399005889892578,19.66719421994278,19.354306698151,19.53310005491768,4008872
2022-05-09,19.399005889892578,19.443703376534337,19.175515046484136,19.399005889892578,4374681
2022-05-10,19.17551612854004,19.53310115715176,19.17551612854004,19.488401962887846,6627695
2022-05-11,19.130817413330078,19.26491158927983,18.95202574709706,19.220214098996564,5823704
2022-05-12,18.90732765197754,19.13081852659926,18.862630159093218,19.13081852659926,6472563
2022-05-13,19.04142189025879,19.086121088371172,18.99672439724647,18.99672439724647,3492615
2022-05-16,19.08612060546875,19.577799836564427,18.996723916605895,19.08612060546875,6334547
2022-05-17,19.220212936401367,19.35430710424001,19.13081625614232,19.17551544882177,3964019
2022-05-18,19.264911651611328,19.48840251395067,19.220214161183446,19.35430833756706,3198002
2022-05-19,19.130817413330078,19.354308274946316,18.996723237380326,19.086119923046812,4268661
2022-05-20,19.220212936401367,19.622497145017153,19.17551544882177,19.309609616660413,6539615
2022-05-23,19.130817413330078,19.443704960612806,19.086119923046812,19.39900747032954,4715492
2022-05-24,19.264911651611328,19.399007533094903,19.041420789271985,19.220214161183446,3822900
2022-05-25,19.04142189025879,19.399008654757598,18.99672439724647,19.399008654757598,3077016
2022-05-26,18.996721267700195,19.13081542974636,18.86262710565403,19.04141875334899,3482555
2022-05-27,18.9520263671875,19.17551723611613,18.773232990004594,19.04142135067894,4756468
2022-05-30,18.996721267700195,19.086117944097563,18.952023782051402,18.996721267700195,3085932
2022-05-31,18.9520263671875,19.04142135067894,18.9520263671875,18.996723858933223,2753514
2022-06-01,18.996721267700195,19.086117944097563,18.952023782051402,19.04141875334899,4618347
2022-06-02,19.17551612854004,19.220213617704037,18.952025272520224,18.99672276168422,2687254
2022-06-03,19.130817413330078,19.26491158927983,19.086119923046812,19.220214098996564,2376146
2022-06-06,18.996721267700195,19.13081542974636,18.952023782051402,19.13081542974636,3058575
2022-06-07,18.996721267700195,19.04141875334899,18.907324591302828,18.996721267700195,5467984
2022-06-08,18.996721267700195,19.04141875334899,18.952023782051402,18.996721267700195,1632520
2022-06-09,18.9520263671875,18.996723858933223,18.90732717034177,18.9520263671875,1638001
2022-06-10,18.90732765197754,18.952026849961918,18.862630159093218,18.90732765197754,1628912
2022-06-13,18.594440460205078,18.86263053820136,18.54974296642241,18.86263053820136,6978917
2022-06-14,18.549741744995117,18.68383592261364,18.5050442541556,18.549741744995117,4484916
2022-06-15,18.549741744995117,18.59443923583463,18.5050442541556,18.549741744995117,3060444
2022-06-16,18.058063507080078,18.594440246714083,17.87927012380203,18.594440246714083,7871297
2022-06-17,17.700475692749023,17.968665751790656,17.655778202125404,17.968665751790656,6562891
2022-06-20,17.43228530883789,17.745172822067758,17.25349195696375,17.700473631549336,4780572
2022-06-21,17.834571838378906,17.879269329663067,17.43228759642149,17.566381775373962,3006661
2022-06-22,17.78986930847168,17.92396346229716,17.745171825563077,17.834568496479957,2309521
2022-06-23,17.745174407958984,17.87926858129874,17.655777724032504,17.70047521344578,2903295
2022-06-24,17.655778884887695,17.789873067044052,17.61108139253559,17.745175574691945,3141275
2022-06-27,17.655778884887695,17.789873067044052,17.61108139253559,17.745175574691945,3435302
2022-06-28,17.566381454467773,17.700475630970587,17.476984768432576,17.700475630970587,3878945
2022-06-29,17.566381454467773,17.65577814050297,17.38758978749734,17.476984768432576,2911052
2022-06-30,17.566381454467773,17.611080650035355,17.476984768432576,17.566381454467773,2829852
2022-07-01,17.834571838378906,17.923966820947225,17.521684284089805,17.611080971758117,2510750
