Expected_Return,Risk_Volatility,Sharpe_Ratio,Weight_Tech_stock_data,Weight_Healthcare_stock_data,Weight_Energy_stock_data,Weight_Crypto_stock_data,Portfolio_Type
0.2292042653584146,0.20141039142624667,1.038696483716541,0.2757016190656493,0.19244371069145433,0.42172816090673537,0.11012650933616101,Simulated Portfolio
0.2453161599575411,0.2004837642750269,1.1238623774464287,0.4522853213312439,0.1647465839449085,0.22620106280055643,0.15676703192329117,Simulated Portfolio
0.32158909638453165,0.21908046831039202,1.3766133453633203,0.18727501231819987,0.3616467745671851,0.3657355348187324,0.08534267829588267,Simulated Portfolio
0.21975876446994866,0.19707519789550465,1.01361696754894,0.20657890761654188,0.1784896906463816,0.33767980343604975,0.2772515983010268,Simulated Portfolio
0.30190943638058826,0.21361660613214378,1.31969813342226,0.18110552911381914,0.3285430870284619,0.3644468019932208,0.1259045818644981,Simulated Portfolio
0.23632983214831432,0.21910252221139925,0.987345238954348,0.022120685837469494,0.25128841944410757,0.42620189081258736,0.30038900390583556,Simulated Portfolio
0.3367288354200392,0.20706098639188322,1.5296403293501113,0.31508038871550964,0.3378381596616235,0.1430767997708561,0.2040046518520108,Simulated Portfolio
0.3739518045732327,0.21575009032293624,1.6405638766752548,0.286412666437993,0.394947499304641,0.03921668795712331,0.2794231463002427,Simulated Portfolio
0.2961454293859709,0.20295622417772893,1.3606157214678476,0.19709962995660013,0.29642818642023944,0.20489933469653054,0.30157284892662983,Simulated Portfolio
0.3007923094035225,0.22508768290384193,1.2474796745030143,0.021858228069103355,0.3477389258623256,0.30025866823190545,0.3301441778366658,Simulated Portfolio
0.30712757888074277,0.20890674211236682,1.3744294510432913,0.1888367574176057,0.325545630645327,0.27629609116574017,0.20932152077132712,Simulated Portfolio
0.17315039659184475,0.19528799579983588,0.7842284210280859,0.295323081876093,0.0650787918146562,0.19966804882157183,0.43993007748767887,Simulated Portfolio
0.18493504325302568,0.19733493824731224,0.8358126782714929,0.399573989376081,0.06616458439494832,0.19622602606640643,0.3380354001625642,Simulated Portfolio
0.29947122336603377,0.209047804481823,1.336877103582947,0.1280209338876098,0.29404401981982903,0.0335192374418661,0.5444158088506951,Simulated Portfolio
0.4289270356104879,0.23669446621084503,1.7276577782186924,0.34503603133352273,0.48406058722829637,0.07716001447454394,0.09374336696363698,Simulated Portfolio
0.4068001385161325,0.2632367850356309,1.4694000250146515,0.030252497239635506,0.5352692084337913,0.3462529704259361,0.08822532390063721,Simulated Portfolio
0.06892786984113206,0.2474037554527099,0.197765267352558,0.06492974868742235,0.0050433350380976,0.8516519250387358,0.07837499123574429,Simulated Portfolio
0.23810456986284026,0.19612333806845578,1.1120786134422822,0.3706455713208007,0.1727092300379945,0.27302876325285896,0.1836164353883457,Simulated Portfolio
0.2951314056914823,0.20970632602302036,1.3119842920774831,0.10520427681587445,0.3038352585421768,0.14272378625180254,0.4482366783901462,Simulated Portfolio
0.1532924982623042,0.21175968492043204,0.6294517217117527,0.06358012424181858,0.10166395143661781,0.4397567251971627,0.394999199124401,Simulated Portfolio
0.26565590995603133,0.19625302124753624,1.2517305893914503,0.24831167719237288,0.23738807200582596,0.2299720233448546,0.2843282274569466,Simulated Portfolio
