Date,Close,High,Low,Open,Volume,Returns
03-03-2020,156.269104,166.2336278,154.1318145,165.093743,71677000,-0.047919671
04-03-2020,162.006546,162.1490262,157.3234997,160.0497411,49814400,0.03671514
05-03-2020,157.9409485,162.3105094,157.390001,157.7319679,47817300,-0.025095267
06-03-2020,153.4763947,154.9392442,148.1854087,154.464291,72821100,-0.028267235
09-03-2020,143.0749054,149.847743,142.485968,143.4358745,70419300,-0.067772567
10-03-2020,152.8589478,152.963438,144.9367313,150.2372111,65354400,0.068384056
11-03-2020,145.9341278,149.8002394,143.5783495,149.2588003,56371600,-0.045302025
12-03-2020,132.0940094,145.782167,131.6380583,138.0214318,93226400,-0.094838121
13-03-2020,150.8736877,153.7994022,133.6803701,140.1112427,92727400,0.142169039
17-03-2020,139.227829,140.1112352,128.2374017,132.9869351,81059800,0.082336701
18-03-2020,133.3668823,138.6863651,128.2563946,131.0871123,81593200,-0.042096086
19-03-2020,135.561142,142.6284331,132.036983,135.618134,85922700,0.016452808
24-03-2020,140.9091187,142.1060101,134.1932876,136.5490515,82516700,0.090895474
26-03-2020,148.2899323,148.8123838,140.9376493,140.9661454,64568100,0.062550834
30-03-2020,152.2035217,152.554997,142.4954757,144.8037561,63420300,0.070340582
31-03-2020,149.8097839,156.5256164,148.7173826,151.415114,77927200,-0.015727217
01-04-2020,144.4902954,149.8477681,143.2649223,145.3357117,57969900,-0.035508285
02-04-2020,147.4824524,147.6914329,142.8279171,144.2527767,49630700,0.02070836
06-04-2020,156.9911041,158.1594855,149.6863184,152.2890683,67111700,0.064473106
07-04-2020,155.3002319,161.4841185,155.081743,161.0946534,62769000,-0.010770497
08-04-2020,156.8580627,158.3209124,155.3097105,157.3710059,48318200,0.010031091
09-04-2020,156.8675842,158.985872,155.1482555,158.0264715,51385100,6.07E-05
