Price,Close,High,Low,Open,Volume
14-01-2022,3519.763428,3527.613497,3423.878464,3439.667172,3348123
17-01-2022,3565.000488,3586.155611,3514.574463,3541.539286,3442604
18-01-2022,3539.67627,3585.002019,3530.273946,3578.127741,2389041
19-01-2022,3478.409424,3564.911028,3474.721978,3564.911028,3102539
20-01-2022,3400.127441,3483.163529,3386.310257,3474.277907,6176776
21-01-2022,3406.303467,3422.342059,3350.857268,3382.756567,3112358
24-01-2022,3351.078857,3420.653098,3323.311291,3412.078561,3258414
25-01-2022,3349.790283,3384.888487,3307.405913,3349.434945,3330501
27-01-2022,3242.585693,3317.358118,3221.127002,3315.225655,5718297
28-01-2022,3278.838867,3314.159213,3239.69766,3239.69766,3143862
31-01-2022,3319.890137,3339.216362,3306.694903,3331.219303,2739393
01-02-2022,3377.113281,3383.644299,3320.023169,3349.878941,2105169
02-02-2022,3426.473389,3433.404217,3377.113717,3401.327036,1984212
03-02-2022,3398.394775,3449.842435,3390.797526,3421.852729,1960538
04-02-2022,3389.775879,3398.483832,3348.99096,3390.131434,2307366
07-02-2022,3357.876709,3404.792839,3337.572975,3368.539456,1919149
08-02-2022,3326.287842,3376.269461,3306.339665,3369.027767,2946443
09-02-2022,3341.482178,3356.943071,3328.642499,3332.107804,1638721
10-02-2022,3350.190186,3367.472675,3339.216357,3367.472675,2112459
11-02-2022,3283.192871,3334.329669,3278.794532,3334.329669,3851488
14-02-2022,3317.669189,3370.538642,3296.565837,3309.005708,5951745
15-02-2022,3392.352539,3407.635764,3330.330859,3364.09622,3931683
16-02-2022,3388.176758,3424.60781,3381.867879,3415.633244,3256906
17-02-2022,3362.49707,3407.636074,3357.87659,3398.750452,3134372
18-02-2022,3371.116455,3390.709297,3338.861817,3348.99134,3688883
21-02-2022,3304.917725,3401.237985,3292.61127,3385.421536,7465922
22-02-2022,3186.739258,3259.157074,3172.166925,3243.251898,5408531
23-02-2022,3166.657959,3219.171854,3159.416047,3208.598051,2426203
24-02-2022,3022.577637,3095.617626,3013.203479,3086.865201,5039136
25-02-2022,3128.405273,3136.624474,3076.202246,3081.533619,2549723
28-02-2022,3158.127441,3166.613253,3070.781742,3101.081797,3288942
02-03-2022,3150.974854,3173.899802,3115.299167,3156.61731,2761341
03-03-2022,3149.419678,3179.808678,3136.713412,3165.813823,1928039
04-03-2022,3131.604004,3164.347388,3098.460593,3111.300273,2370257
07-03-2022,3096.550781,3152.619151,3049.146111,3065.540043,3054130
08-03-2022,3198.779541,3206.821073,3074.425301,3074.425301,3300992
09-03-2022,3227.79126,3246.806405,3196.202829,3203.266855,2719654
10-03-2022,3217.438965,3273.46285,3212.152064,3273.46285,2005441
11-03-2022,3198.068359,3234.233012,3192.470591,3201.711551,1623423
14-03-2022,3237.032471,3241.786366,3181.053046,3181.053046,1765688
